#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     266       1.6406       1.5175       1.9695       0.6101       1.1275,     266       2.6376       2.9029       2.9354       1.3317       2.1716,     266       1.3242       1.7495       1.1152       0.2908       0.8424,     266       5.4426       1.6177       1.5445       0.8565       0.9421,     266       2.7461       2.2947       1.4095       0.4938       0.5283,     266       2.3595       2.4437       0.8769       0.7241       0.7556,     266       4.5373       2.2304       1.6223       0.8347       0.6778,     266       3.6566       2.0957       2.5259       0.3300       1.1244,     266       5.1812       2.0770       1.7058       1.1504       1.7792,     266       4.4128       2.2908       0.5969       0.8656       0.6196
     267       1.2181       1.6333       1.1925       0.7680       0.8362,     267       2.6514       2.4472       2.9388       1.3939       2.1809,     267       1.8050       1.5640       1.3767       0.5887       0.6116,     267       4.3733       1.7665       1.4302       0.8946       1.0417,     267       3.8073       2.3768       1.0810       0.8151       0.8966,     267       2.1544       2.3027       0.6893       0.8245       0.7200,     267       5.9656       2.0985       1.0137       0.9466       0.5445,     267       4.3589       2.4607       2.3724       0.8563       1.1586,     267       4.0819       1.8656       2.2467       0.9091       1.8755,     267       5.5821       2.4406       2.3919       0.8856       1.5887
     268       1.8436       2.0441       1.7799       0.7354       0.3825,     268       2.3083       2.4606       2.4933       0.4657       1.2813,     268       2.1459       1.7368       0.9655       0.9611       1.1388,     268       2.7814       1.9538       1.3916       0.9339       0.8215,     268       3.4625       2.2652       1.2542       0.7245       0.6787,     268       2.3844       2.1101       0.9045       0.6634       0.6450,     268       4.8262       1.8820       1.6764       0.8459       0.6832,     268       2.8294       2.2597       1.2787       0.6042       0.5851,     268       4.8912       2.0382       2.5142       0.8521       1.4803,     268       6.9741       2.4723       2.6070       1.0216       1.1208
     269       2.4561       1.7583       1.7762       0.3627       0.9565,     269       2.6550       2.4695       3.1911       1.1190       2.1728,     269       2.4462       1.7115       1.5054       0.5824       1.4739,     269       2.7954       1.8718       1.5098       0.4266       0.5229,     269       3.2501       2.4961       1.6247       0.6479       0.3514,     269       2.8379       2.5483       1.3963       0.6507       0.7255,     269       4.8171       1.9357       1.0547       0.8816       0.3882,     269       3.0150       2.2387       1.4976       1.1636       1.0288,     269       4.3277       1.9064       3.4498       0.9963       1.1191,     269       6.2508       2.5232       2.9506       0.7515       0.9628
     270       1.7921       1.6543       2.0534       0.5640       1.5048,     270       2.2092       2.6207       2.7016       0.7616       1.6061,     270       2.2821       2.0383       0.8236       0.7078       0.6796,     270       3.4047       1.8613       2.9711       0.7540       1.2650,     270       2.2964       2.4684       1.0537       0.5328       0.7339,     270       2.8513       2.2738       1.2064       0.7875       0.7231,     270       3.7762       1.8297       0.8738       0.5042       0.2781,     270       2.7999       2.2080       1.7578       0.6721       0.7639,     270       3.9015       2.1152       2.7643       0.7732       0.7964,     270       5.6704       2.0306       1.0019       0.8500       0.5380
     271       1.8439       1.8442       1.8391       0.4766       0.9329,     271       1.8946       2.3836       2.3455       0.8995       1.7193,     271       2.4332       1.6139       1.1133       0.6475       0.5486,     271       2.7254       1.6346       2.7744       0.4633       0.8730,     271       2.7683       2.4136       0.9857       0.7413       0.6220,     271       4.6220       2.1104       1.3688       0.5179       0.9351,     271       3.6891       1.9341       0.9659       0.3216       0.5664,     271       2.3026       1.9342       2.2248       0.7324       0.2478,     271       3.4962       1.9548       2.6115       0.9008       0.9451,     271       5.3733       2.3079       2.2265       1.0734       1.3299
     272       1.5139       1.8492       1.3525       0.6791       0.5063,     272       2.5857       2.0096       2.5418       0.6839       1.9061,     272       1.7221       1.6559       0.7984       0.7357       0.3380,     272       3.0744       2.0340       2.7768       0.6629       0.3892,     272       3.8424       2.9131       1.3542       1.2040       0.8459,     272       4.2486       2.1428       1.2811       0.6450       0.3755,     272       4.0851       2.0720       1.4313       0.9049       0.8919,     272       3.0647       2.4425       2.5901       0.8066       1.3831,     272       4.1806       2.3966       3.1269       0.6752       0.6389,     272       6.0949       2.1533       2.6182       0.7711       1.4571
     273       2.3378       2.1791       2.3843       0.9036       1.0381,     273       2.6897       2.3266       2.5035       0.6425       1.9102,     273       2.8211       1.7888       0.7265       0.6856       0.5835,     273       2.8665       1.9280       3.1219       0.8519       2.0072,     273       2.8664       2.5718       1.0381       0.4856       0.8639,     273       2.6370       2.0158       1.3206       0.9452       0.6064,     273       4.6130       2.0236       1.0439       0.9121       0.6663,     273       2.7089       2.5183       2.6642       1.0888       0.9265,     273       4.5732       2.2495       3.2726       1.1433       1.4710,     273       5.3116       2.4552       1.8953       0.6458       0.6922
     274       2.7981       1.8850       1.7725       0.3463       0.6884,     274       2.1520       2.5377       2.3585       0.3528       1.6881,     274       2.9185       1.6953       0.7543       0.8201       1.0843,     274       3.6703       1.9162       2.6542       0.9877       1.0864,     274       3.3626       3.2669       1.2527       1.0889       1.2102,     274       4.6478       1.9336       1.3191       0.7685       0.5524,     274       5.2851       2.0410       1.6727       0.9712       0.9115,     274       2.8845       2.0747       2.1104       0.4649       0.6831,     274       3.2870       2.1336       2.9867       0.5607       0.7337,     274       4.5909       2.5215       2.7512       0.7885       0.7618
     275       2.9597       1.7281       2.4808       0.9610       1.5253,     275       2.0142       2.3814       1.9476       0.7423       1.3869,     275       3.3717       1.5231       1.8438       0.5461       1.4115,     275       3.7626       2.1317       2.3549       0.5542       0.4625,     275       2.7013       2.7313       1.4379       0.9863       0.7028,     275       3.6558       2.2190       2.1553       0.9019       1.2097,     275       4.7234       2.0827       1.9696       0.8403       0.8212,     275       3.3617       2.1056       2.4429       0.9411       1.2638,     275       3.2077       2.5742       3.1869       0.7721       0.7381,     275       3.5555       2.5773       2.2731       0.7429       0.6591
     276       1.5228       1.6497       1.8864       0.6413       0.8175,     276       1.9370       2.4871       1.3804       1.0456       0.8394,     276       4.1907       1.9063       1.6182       0.7604       1.2484,     276       2.5884       1.9235       2.5185       0.6763       0.7660,     276       2.4018       2.5562       2.2366       0.8203       0.8131,     276       2.9882       1.9709       2.6176       0.8575       0.4125,     276       3.9276       1.9817       1.0954       0.6264       0.4032,     276       3.4320       2.1979       2.4850       1.0270       1.4449,     276       3.8715       2.2250       2.5391       0.5624       0.6230,     276       3.3215       2.4262       1.3660       0.8706       1.2546
     277       1.2938       1.7339       1.2224       0.5237       0.7680,     277       2.2545       2.6039       0.9997       0.8448       0.7910,     277       4.9657       1.8767       2.0470       0.5905       1.5473,     277       3.1649       2.2269       2.6111       0.7012       0.5583,     277       2.7871       2.3033       2.6208       0.7668       0.4892,     277       4.4017       1.9806       0.7812       0.4357       0.8985,     277       4.2422       1.9812       1.3864       0.8743       0.5159,     277       3.2826       1.9728       2.4706       0.9870       1.4833,     277       3.4214       2.1158       2.6189       0.5452       1.3917,     277       3.0066       2.3830       1.4372       0.8669       0.9222
     278       1.8446       1.9054       1.3734       1.0014       0.5235,     278       2.6777       2.9548       2.1407       1.1995       1.4837,     278       4.2487       2.1292       2.2132       0.6605       0.6000,     278       2.9315       2.1428       1.4072       0.6940       0.6223,     278       4.0773       2.1701       0.8564       0.6341       0.1292,     278       3.5693       2.0190       1.3202       0.9029       0.6680,     278       2.9094       1.8318       1.8306       0.5428       1.7516,     278       3.5632       1.8488       2.0168       0.3962       0.9333,     278       3.7817       1.8167       2.6097       0.4947       0.6987,     278       2.5799       2.7026       1.1038       0.7720       0.7539
