#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     271       4.7947       2.1083       5.4542       0.4690       0.6771,     271       2.7421       1.8957       3.4672       0.2804       0.8903,     271       2.1174       2.4681       1.9929       0.4136       0.6590,     271       6.6521       2.6827       6.5413       0.2975       1.6531,     271       3.8374       2.5630       2.2527       0.7072       0.6656,     271       7.4761       1.4874       6.2075       0.4792       1.9765,     271       4.5483       1.4537       4.7779       0.8713       1.5432,     271       2.1947       1.7489       5.9306       0.8646       0.8678,     271       4.4960       2.1054       4.7309       0.4686       0.8170,     271       2.1461       2.0916       2.0968       0.3943       1.2564
     272       2.0857       2.0229       6.0278       0.6868       1.1424,     272       1.9771       1.7683       2.9086       0.5092       0.7564,     272       2.3541       2.0070       2.2572       0.4671       0.8456,     272       8.4348       2.8612       6.9867       0.5498       1.9183,     272       3.7041       2.8162       2.1724       0.8364       0.9537,     272       7.8825       1.8020       6.0332       0.4717       2.2163,     272       3.8195       1.4538       2.9764       0.3567       0.6296,     272       2.9266       2.3959       5.8295       0.3109       1.1234,     272       6.5692       2.3264       4.0506       0.4460       0.7071,     272       2.0718       1.8886       2.8566       0.5141       1.7712
     273       2.3794       1.9525       4.8222       0.8509       0.6929,     273       2.1436       1.8011       2.9467       0.4969       0.5309,     273       2.2663       2.3477       2.6997       0.6331       0.9270,     273       6.7853       2.5951       5.9031       0.7677       2.2836,     273       2.7623       2.9961       3.9108       0.7560       0.4326,     273       6.7952       1.8809       5.5096       0.6343       1.3792,     273       4.8291       1.3011       3.5775       0.5917       1.1375,     273       1.5538       2.5797       4.3184       0.7326       1.2267,     273       4.8058       2.0563       5.0782       0.6805       1.0474,     273       3.3450       2.1262       2.1337       0.6187       1.3874
     274       3.5382       1.8976       7.0867       0.5893       1.3139,     274       2.6242       1.8009       2.8498       0.5344       0.8997,     274       2.2753       2.6899       1.9066       0.5375       0.5276,     274       7.6809       2.5421       5.6160       0.6721       1.8603,     274       4.6313       2.8658       4.3471       0.5047       0.5827,     274       4.7354       1.6607       5.0861       0.5703       1.4835,     274       4.7661       1.4944       3.5697       0.3069       0.8439,     274       1.5263       2.9257       5.1679       0.5924       1.1189,     274       5.4294       1.6977       4.1054       0.8433       1.0117,     274       2.4401       1.7633       2.8626       0.4421       1.8942
     275       2.5451       2.1554       6.3421       0.6089       1.1705,     275       1.4743       1.6990       3.5027       0.3997       0.9100,     275       1.8480       2.5949       3.7288       0.5502       0.9401,     275       7.3515       2.7396       5.7770       0.4502       1.5635,     275       4.4818       2.7095       3.7066       0.3713       0.2789,     275       6.0977       1.8326       5.9594       0.4252       1.2263,     275       4.6134       1.4728       3.9137       0.4871       0.7350,     275       1.4183       2.6948       6.4423       0.5145       1.3834,     275       5.9269       2.0715       4.2744       0.5773       0.8298,     275       1.9993       1.8775       2.8006       0.4611       1.6584
     276       2.7770       2.0875       5.8007       0.5678       1.0749,     276       1.6982       1.6799       3.6413       1.0715       1.2945,     276       1.3467       2.2758       3.2698       0.6249       0.9436,     276       6.5342       2.5818       6.0556       0.7051       1.5607,     276       3.5329       2.8039       4.2492       0.5907       0.8486,     276       5.5055       1.5430       5.4987       0.3323       1.0999,     276       4.3733       1.4973       3.8958       0.7690       0.9545,     276       2.3045       2.6135       3.9328       0.3542       1.2228,     276       4.9551       2.1062       4.8698       0.6474       0.6499,     276       2.6597       1.8580       3.1337       0.3399       1.3497
     277       2.1852       2.0295       5.0506       0.8537       1.8025,     277       1.5987       1.8027       3.8319       0.1731       0.4700,     277       1.2207       2.0556       2.6725       0.4590       0.7262,     277       6.6360       2.4027       7.1291       0.4198       1.3129,     277       3.5182       2.5918       4.8849       0.4207       0.6645,     277       5.1265       2.0329       5.8466       0.6742       1.5097,     277       4.0184       1.3330       3.8090       0.7205       0.4561,     277       2.3011       2.9227       3.8261       0.5883       1.2951,     277       6.3616       2.5490       4.5588       0.9760       1.1282,     277       1.4815       1.7784       1.3602       0.6192       1.4959
     278       2.5997       2.3674       5.7447       0.6082       1.6909,     278       1.4681       1.8552       3.2622       0.6591       0.6574,     278       2.0455       2.1383       3.2262       0.6582       0.7487,     278       7.4798       2.4891       7.0039       0.2388       1.4161,     278       3.0319       2.3349       3.0381       0.3544       0.6453,     278       4.9546       1.7308       5.5782       0.5613       1.3176,     278       3.7086       1.4760       3.8665       0.6022       0.7867,     278       3.6624       2.2440       4.4008       0.4761       1.1929,     278       5.8454       2.0345       3.7741       0.6614       0.8649,     278       1.8678       1.7725       2.4649       0.3255       1.2285
     279       3.0965       2.2040       6.2941       0.5265       1.3102,     279       2.4752       1.8085       3.1093       0.3623       0.4508,     279       2.0053       2.5288       3.0038       0.4676       0.5736,     279       8.4972       2.9100       6.9880       0.6261       2.2786,     279       3.0849       2.5495       2.2581       0.6195       0.6571,     279       4.6544       1.5771       4.8171       0.3006       1.5620,     279       4.8369       1.5962       3.7518       0.4972       0.6097,     279       3.1245       2.4687       4.5095       0.6099       1.5016,     279       4.8471       1.9791       2.6173       0.5317       0.7239,     279       1.7467       2.2001       2.4366       0.6349       1.7555
     280       2.8148       2.1479       4.8455       1.0023       1.8954,     280       1.5125       1.7761       3.0236       0.5702       0.6161,     280       2.8310       2.3397       3.1060       0.4396       0.3372,     280       9.4163       2.7258       6.4616       0.6652       1.5421,     280       3.4796       2.3606       2.3784       0.5004       0.7995,     280       7.4610       1.4922       5.2800       0.2459       1.2560,     280       4.7245       1.6599       4.5011       0.4569       0.8147,     280       3.6099       1.8843       4.9976       0.4580       1.2120,     280       3.5376       2.3052       3.6485       0.4238       0.8890,     280       1.5800       2.0350       3.3545       0.3020       1.1036
     281       2.9247       2.0188       5.3516       0.9251       1.5341,     281       1.9353       1.6162       2.7883       0.8456       0.7214,     281       1.9960       2.3308       3.7477       0.6425       0.8661,     281       7.0504       2.5150       5.9299       0.5515       1.4823,     281       3.2693       2.4817       2.4289       0.5645       0.6495,     281       7.6108       1.6980       5.7234       0.5397       1.7237,     281       4.9796       1.6195       3.9468       0.4738       0.6693,     281       3.9894       1.9716       3.4390       0.4182       0.9237,     281       3.2742       2.0426       3.5656       0.4440       0.6554,     281       2.5541       1.7878       4.1692       0.5504       0.8310
     282       1.6575       2.0889       5.1639       0.9634       2.0773,     282       1.1898       1.9611       2.4646       0.3707       0.5399,     282       1.8584       1.9923       3.6714       0.4408       0.7605,     282       7.3561       2.1619       6.1319       0.3683       1.4547,     282       3.0684       2.4855       2.4589       1.0889       1.6154,     282       8.0647       1.5998       6.4180       0.4991       1.7664,     282       6.4513       1.7477       5.1819       0.9321       1.2205,     282       3.6163       1.9833       5.6662       0.5963       1.2540,     282       4.9020       1.8296       3.5558       0.5180       1.1239,     282       2.7917       1.7615       5.3407       0.4304       0.9757
     283       1.6101       2.0751       6.1796       0.8933       1.7345,     283       1.7699       1.7353       2.5979       0.4753       0.8507,     283       2.9209       2.1763       3.2378       0.8014       1.0243,     283       7.8330       2.1268       6.6483       0.4458       1.2577,     283       2.6132       2.3247       3.3861       0.8567       1.7646,     283       8.4450       1.7019       5.8500       0.4773       1.8197,     283       5.6144       1.8514       3.0778       0.4216       0.5337,     283       2.8039       1.8575       5.4936       0.4819       1.2691,     283       3.3357       1.9813       2.6698       0.4204       1.0524,     283       1.8513       1.8515       5.0672       0.3985       0.9961
