#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     394       5.8317       1.9266       6.7518       0.8440       1.5000,     394       4.3269       2.5144       6.9192       0.5522       1.5740,     394       5.1846       2.0167       7.1620       0.6149       1.6879,     394       4.1114       2.4067       4.9207       0.4893       1.1518,     394       4.6500       3.3254       7.0726       0.4465       1.9322,     394       3.6610       2.0907       7.1560       0.4764       1.8649,     394       3.3771       2.6369       4.1185       0.6371       1.1914,     394       2.1061       3.0032       4.6868       0.4463       1.7734,     394       5.0740       2.2655       3.9992       0.6463       1.6276,     394       3.2796       2.5519       7.1399       0.7310       1.2302
     395       6.2246       1.9579       7.0853       0.6588       1.1095,     395       4.0025       2.5482       7.9801       0.6682       0.9193,     395       4.9237       1.9368       7.7187       0.3669       1.4632,     395       5.1781       2.5382       5.8491       0.3505       1.0919,     395       5.6932       3.1133       7.4961       0.6355       1.2226,     395       3.4160       1.7893       6.9896       0.7197       1.2692,     395       3.1314       2.5623       3.9668       0.8459       1.5644,     395       2.2855       2.7861       4.6024       0.5128       1.0757,     395       4.3269       2.8863       3.5417       0.7469       1.9170,     395       3.4511       2.6846       7.7345       0.7617       2.0376
     396       8.5206       1.9090       7.9958       0.6998       0.9442,     396       3.8393       2.2599       7.9277       0.7389       1.8015,     396       4.8180       2.4202       7.0406       0.6982       1.7327,     396       4.0267       2.0328       4.6355       0.5804       1.2764,     396       4.2349       3.2723       6.5052       0.4508       1.7632,     396       4.6825       1.9579       8.4305       0.7081       1.0131,     396       3.3826       2.6736       3.8321       0.3921       1.2407,     396       2.8808       2.7725       3.4047       0.4095       1.4780,     396       5.3465       2.4879       4.3041       0.5682       1.3964,     396       4.1528       2.3371       7.6899       0.5063       1.8052
     397       4.9808       2.0913       6.6466       0.7113       1.9921,     397       3.3281       2.2285       7.8784       0.9763       1.2133,     397       4.2937       1.9721       7.9336       0.5253       1.2367,     397       4.9206       1.9951       4.4849       0.7143       2.0737,     397       4.2162       3.1610       7.3523       0.8475       1.6989,     397       5.0981       1.9143       8.4305       0.7671       1.7253,     397       4.4587       2.7536       3.9507       0.6092       1.2649,     397       3.5451       2.4218       4.2556       0.5720       1.1991,     397       4.6412       2.4552       3.4557       0.6692       1.2975,     397       5.2328       2.2520       8.0624       0.5106       1.1888
     398       8.0250       2.1411       6.7211       0.8343       1.2587,     398       4.3297       2.3992       7.9361       0.4749       1.1115,     398       4.6295       2.2075       7.3054       0.4658       1.2992,     398       3.9208       2.7099       5.0556       0.5488       1.8275,     398       4.1040       2.8298       6.9411       0.9773       1.4583,     398       6.2882       1.9125       8.6369       0.7222       1.1437,     398       2.8298       3.1270       3.3322       0.5265       1.3855,     398       6.7856       2.2587       4.5184       0.3588       0.9609,     398       3.6668       2.6096       4.0767       0.4085       1.4554,     398       4.1397       2.2908       7.4084       0.6737       2.1089
     399       6.4281       2.3777       7.0146       0.7111       1.2934,     399       3.6744       2.2108       7.7137       0.3272       0.9405,     399       5.0416       2.5101       8.2115       0.6760       1.5455,     399       3.2307       2.3112       5.2018       0.7053       1.1037,     399       4.5826       3.0440       7.3819       0.4291       1.3994,     399       4.7835       2.0607       8.4063       1.0126       2.0834,     399       2.5796       3.1193       3.4766       0.4946       1.0939,     399       6.0844       2.1674       4.3333       0.7161       0.9204,     399       4.0510       2.5354       3.6722       0.1880       1.0309,     399       3.3803       2.1212       6.9161       0.5901       1.7690
     400       4.4972       2.0444       6.3255       0.8047       1.5603,     400       3.5760       1.9892       6.5262       0.7155       1.4942,     400       5.3918       2.1528       7.4189       0.4590       1.7248,     400       3.7704       2.6473       5.5019       0.5946       1.7348,     400       4.1180       2.8691       7.2625       0.8521       1.7644,     400       4.4631       1.8511       7.6288       0.3840       1.4944,     400       3.4363       2.3804       4.1649       0.5668       2.2634,     400       4.5425       2.3222       4.2732       0.5187       1.2136,     400       4.9396       2.5171       4.2036       0.3169       0.9712,     400       4.3909       2.6415       7.8115       0.3511       0.9889
     401       3.6673       2.4549       6.6573       1.0957       2.1550,     401       4.4121       2.2428       6.6344       0.7256       1.6393,     401       5.7502       1.8583       8.1334       0.6772       1.5000,     401       3.5347       2.7154       4.5001       0.8464       1.1778,     401       3.4713       2.8040       7.1768       0.6363       1.5120,     401       5.4032       1.7839       8.0208       0.5756       1.3596,     401       2.3579       2.8782       4.3508       0.6944       1.4586,     401       3.1588       2.7778       4.0125       0.4230       1.0187,     401       3.1023       2.9404       3.6580       0.5884       1.5968,     401       3.0754       2.7472       7.0244       0.5142       1.4681
     402       3.2852       2.5916       5.7750       0.6683       1.6120,     402       3.4129       2.5783       7.1322       0.4781       1.3947,     402       4.1916       1.9135       8.3354       0.8771       1.1997,     402       3.2341       3.0404       4.9366       0.5119       1.5269,     402       4.8752       3.0529       6.5706       0.6752       1.5182,     402       6.1618       1.8669       8.1887       0.7695       1.7505,     402       2.9474       2.4269       4.5532       0.4416       1.6942,     402       2.7450       2.8896       3.5563       0.4766       1.0971,     402       2.2779       3.1493       3.2678       0.4671       1.7942,     402       3.7197       2.6090       7.1301       0.7754       0.9437
     403       4.4065       2.0513       6.7616       0.7903       0.9931,     403       4.3685       2.3568       7.8519       0.9611       1.3211,     403       5.0954       2.0606       6.7853       0.5056       1.4636,     403       1.9779       2.5186       4.9088       0.6142       1.8694,     403       4.6980       3.3217       7.8674       1.1279       1.2068,     403       4.5879       2.0256       7.8561       0.7154       1.5205,     403       2.6328       2.1220       4.2690       0.5498       1.2563,     403       2.2917       2.3444       3.5900       0.6951       1.3292,     403       2.6022       2.7847       3.6249       0.5497       1.9209,     403       2.8882       3.1858       7.0926       0.5071       1.6639
     404       5.6724       1.8448       6.8497       1.0411       1.7007,     404       3.7067       2.6205       7.3659       0.5600       2.0532,     404       5.5747       1.8588       7.7422       0.4139       1.0822,     404       2.4205       2.6324       5.3595       0.5542       2.2346,     404       4.2858       3.1622       6.9566       0.5617       1.5797,     404       3.3937       1.7639       6.9189       0.4854       1.2869,     404       2.7906       2.2152       4.4690       0.8562       1.4874,     404       2.8562       2.1698       4.3980       0.6785       1.0578,     404       3.5465       2.6449       3.7617       0.3532       1.4143,     404       2.7864       3.4483       6.9890       0.7848       1.6140
     405       6.1011       2.2475       7.0473       1.0531       1.5349,     405       3.7553       2.7605       6.5848       0.5946       1.5731,     405       6.7613       2.2725       8.4133       0.8604       0.8735,     405       2.4383       2.4871       4.5620       0.5390       1.7801,     405       4.2493       2.8584       7.1470       0.6148       1.1947,     405       4.6044       1.9772       7.7894       0.6114       1.6880,     405       2.3565       2.5978       3.9172       0.7205       1.8838,     405       2.2284       2.6526       3.5407       0.4588       1.3827,     405       3.2477       2.6253       3.3514       0.2549       1.4427,     405       4.3101       3.2652       7.5578       0.7879       1.5546
     406       6.8839       1.9557       7.6171       0.8994       1.3821,     406       3.3036       2.6419       7.1533       0.3350       1.2583,     406       5.6697       2.1634       7.7682       0.5560       1.3500,     406       2.8162       2.1294       5.1847       0.7922       1.8598,     406       5.4833       3.2003       7.9577       0.7164       1.3956,     406       5.2239       1.9353       8.7949       0.8144       0.8397,     406       2.3274       2.2109       3.7378       0.4205       1.0711,     406       2.6646       2.4187       4.0342       0.4708       1.4289,     406       4.0061       2.9957       3.0693       0.3645       1.5646,     406       2.9643       3.3831       7.0722       0.5736       1.3055
     407       6.6364       1.9245       7.2176       1.0150       1.6889,     407       5.3533       2.5012       7.0353       0.6942       1.0663,     407       5.3070       2.0070       7.9358       0.5382       1.4265,     407       3.4564       2.4488       4.8630       0.3860       1.6503,     407       6.3061       2.7977       6.9431       0.6780       1.6199,     407       3.5468       2.4716       7.6787       0.8329       1.1220,     407       3.0347       2.8439       3.5485       0.2748       1.5474,     407       4.5322       2.7829       4.4420       0.5916       1.1848,     407       5.0460       2.7073       2.6900       0.3457       2.1072,     407       4.1085       2.4624       7.7008       0.4869       1.4625
     408       6.2179       2.3735       7.1699       0.8195       1.6183,     408       4.4748       2.1301       5.9665       0.7022       0.7197,     408       4.3787       1.6955       8.6978       0.8564       1.8783,     408       2.9750       2.2423       4.9717       0.6683       1.9343,     408       3.2799       3.4438       6.8570       0.3957       1.6554,     408       4.4519       2.0268       7.2467       0.8853       1.7230,     408       2.5824       2.3950       4.0959       0.5600       1.6072,     408       4.2049       2.5872       4.4393       0.8238       1.2027,     408       4.0669       3.3905       2.9160       0.4055       1.4092,     408       2.8583       2.6351       7.4898       0.9021       1.1771
     409       7.1855       2.4172       7.5993       0.9648       1.4107,     409       4.4741       2.7873       6.7498       0.4327       0.7885,     409       5.3461       1.8508       8.6433       0.7453       1.2065,     409       2.8295       1.9721       4.9552       0.4039       1.8115,     409       3.5611       3.1655       6.3118       0.5512       2.3853,     409       5.2981       1.9319       8.1710       0.6118       1.7149,     409       2.8131       2.8756       4.0051       0.4975       2.2129,     409       3.2173       2.8207       4.7270       0.6142       1.5502,     409       3.9316       2.7305       3.5124       0.7216       1.9615,     409       3.2298       2.6564       7.7128       0.9621       1.6408
     410       7.3034       2.1322       7.2236       0.8452       1.2669,     410       3.4398       2.5080       7.0084       0.8167       1.4856,     410       5.5017       1.9487       7.7578       0.4628       1.3984,     410       2.1880       1.9012       4.9356       0.5890       1.3086,     410       3.1581       3.1557       6.8306       0.2530       1.5360,     410       3.1655       1.9698       7.1580       0.5702       1.5463,     410       3.8797       2.5649       4.4880       0.6382       1.8002,     410       2.5752       2.5620       4.3834       0.4834       0.9001,     410       3.7649       2.7799       3.2552       0.4164       2.0246,     410       3.5897       2.5308       7.1385       0.3986       1.6467
     411       8.0731       1.8547       7.7576       0.3308       1.2092,     411       3.4973       2.4526       7.0420       0.6164       1.2121,     411       6.7237       2.1267       7.6693       0.5296       1.6032,     411       2.8835       2.3306       4.4745       0.7265       2.2880,     411       3.2239       3.3734       6.6915       0.4225       1.7032,     411       4.9766       2.4170       8.4349       0.8069       2.7093,     411       3.9149       2.0786       4.2619       0.6794       1.1700,     411       3.7182       2.1890       5.3260       0.6359       1.0820,     411       2.3812       2.7042       3.3506       0.7168       2.2439,     411       2.3917       2.3486       6.9099       0.5413       1.8062
     412       4.6840       2.2193       6.9956       0.4844       1.5630,     412       2.3521       2.2031       6.7892       0.6051       1.7585,     412       6.8965       2.2565       7.3963       0.6983       1.7310,     412       2.9280       2.2788       3.9429       0.4299       1.6859,     412       1.6513       3.1239       5.7243       0.5083       1.8860,     412       4.7330       2.0838       9.5346       0.8519       2.8828,     412       4.0907       2.0885       4.4481       0.6346       1.4141,     412       2.6425       1.9532       4.3023       0.7378       1.6594,     412       3.0114       2.7116       3.3394       0.3511       1.8547,     412       3.0536       3.0837       7.4634       0.5211       1.4509
     413       6.5116       1.9738       7.7770       0.7901       1.4492,     413       3.2764       2.1975       7.3678       0.7477       1.3983,     413       4.9117       2.0109       7.7474       0.3743       1.2493,     413       2.4400       2.1645       4.2389       0.6735       2.1830,     413       2.6062       3.2601       6.4026       0.5627       2.0752,     413       3.9388       2.2600       9.3687       0.5551       2.4631,     413       3.7687       1.8887       3.7197       0.8362       1.7219,     413       2.6807       2.2927       4.5195       0.6457       1.8194,     413       3.3786       2.9180       3.5386       0.7058       1.7332,     413       2.0141       2.9417       6.7985       0.7671       1.8933
     414       5.3640       1.7244       7.9578       0.5955       1.1097,     414       3.1988       2.5875       7.1582       0.7167       1.5249,     414       5.9657       1.8913       8.1578       0.6560       1.5781,     414       2.6015       1.8016       4.8135       0.5256       2.1321,     414       2.4606       3.0332       6.5261       0.3690       1.9830,     414       4.2107       2.1561       9.6157       0.8064       2.4178,     414       3.9383       2.9003       3.6041       0.5697       1.7254,     414       2.5004       3.1985       3.9336       0.8101       1.0416,     414       3.0954       2.8023       3.4145       0.3459       2.1280,     414       3.9111       3.0020       6.4377       0.8241       1.5428
     415       2.6716       1.7854       7.1197       0.2714       0.9968,     415       3.4578       2.7700       6.9786       0.4804       1.4608,     415       5.1417       1.8011       7.7135       0.5450       1.3131,     415       3.1425       1.8424       4.7073       0.6444       1.1113,     415       2.5867       2.8893       6.6860       0.5692       1.5735,     415       3.3222       2.3153       9.3021       0.6729       2.2295,     415       3.6114       2.6033       4.1224       0.9055       1.8100,     415       3.0564       3.1105       4.1675       0.3898       1.6641,     415       3.2572       3.3741       3.7258       0.5143       1.9241,     415       2.6367       3.1528       6.8791       0.5439       1.8744
     416       3.3395       2.2338       6.6206       0.2862       1.4287,     416       2.3087       3.0330       6.3168       0.4270       1.6874,     416       4.6483       1.9742       7.4957       0.5702       1.4965,     416       3.4729       2.8371       3.6482       0.6772       1.4852,     416       3.5809       3.6165       6.2010       0.7294       1.5112,     416       6.0592       2.2475      10.6278       0.8280       2.9580,     416       2.9709       2.4307       4.2669       0.4480       1.3721,     416       3.1224       2.8923       4.9349       0.4836       1.6247,     416       2.8858       2.7242       3.6985       0.7017       1.8681,     416       3.4131       2.8924       6.8294       0.7044       1.7450
     417       4.6628       2.1922       7.0583       0.4976       1.2554,     417       3.4400       2.6366       7.1679       0.6651       1.7070,     417       5.0481       1.8649       7.6734       0.8321       1.2730,     417       2.7142       2.4633       3.9203       0.2799       1.7421,     417       3.6331       3.4490       6.7895       0.8489       1.8721,     417       5.8965       2.0077       9.8680       0.8315       2.4929,     417       3.2462       1.9720       3.8456       0.7496       2.2125,     417       2.6084       3.2719       4.8560       0.5197       0.8974,     417       3.4981       2.3477       3.2331       0.3487       2.1072,     417       5.3522       2.9070       7.3185       0.7016       1.3615
     418       3.8385       2.4641       7.1294       0.4520       1.5716,     418       3.9800       2.3559       7.9455       0.6883       1.2599,     418       6.3276       2.3098       7.2268       0.6968       1.2620,     418       2.1661       2.5347       4.0766       0.5761       1.8172,     418       2.9990       3.2431       6.3867       0.7371       1.1098,     418       3.4549       1.9852       8.9205       1.0677       3.1282,     418       3.6307       2.2793       3.8062       0.6080       1.1036,     418       3.3191       3.2185       4.4944       0.5684       1.6041,     418       3.2193       2.8676       3.4789       0.4500       1.3509,     418       5.4004       2.4860       7.9421       0.9301       1.3193
     419       5.8658       1.9388       7.3028       0.6117       1.6820,     419       3.4736       2.3407       7.2700       0.6418       1.2238,     419       5.2848       1.8295       7.3318       0.6580       1.7202,     419       2.3935       2.6091       4.2231       0.8581       2.7610,     419       2.6511       2.8395       6.9599       0.5153       1.5501,     419       2.3610       1.9625       9.2145       0.7168       2.4381,     419       2.7028       2.6825       3.3849       0.7141       1.2417,     419       3.7125       3.3811       5.5422       0.9243       1.0052,     419       3.1270       3.0070       3.4656       0.4456       1.7189,     419       5.0463       2.6044       7.9261       0.7744       0.9410
     420       5.1808       1.8710       7.8391       0.7281       1.3239,     420       3.6090       2.3397       8.1113       0.5829       1.3424,     420       5.3838       2.4584       7.7562       0.4757       1.5211,     420       2.2443       2.1019       4.2937       0.5232       1.7842,     420       2.4119       2.5727       7.2396       0.5353       1.7292,     420       2.8876       2.0219       9.1154       0.8517       3.2803,     420       2.7636       2.4681       4.0028       0.4782       1.2219,     420       3.0121       3.2322       6.8371       0.6094       1.3004,     420       3.7683       2.2847       3.9605       0.4919       1.1748,     420       3.6742       2.8040       7.5341       0.8213       1.9143
     421       4.8960       2.0839       7.3536       0.8695       1.0238,     421       2.6375       2.4629       7.9837       0.5777       1.6681,     421       6.4060       2.3573       7.1464       0.6249       1.3810,     421       3.6649       2.0335       4.5728       0.7936       1.7280,     421       3.5197       2.6249       6.6648       0.4454       1.8673,     421       4.2294       1.8955       7.3201       0.5541       2.2545,     421       3.9375       2.1108       4.9951       0.4988       1.7602,     421       2.8890       2.8107       4.4882       0.7680       1.6320,     421       5.0899       2.7098       3.6056       0.5245       1.0610,     421       5.5909       2.2996       7.9721       0.7363       1.3576
     422       5.1042       2.3817       7.4908       0.6800       1.2521,     422       2.8718       2.3379       8.0590       0.2892       1.8638,     422       6.0531       2.2119       7.5350       0.8430       1.3972,     422       3.7576       2.5403       5.3058       0.7818       2.1043,     422       2.7318       2.6014       7.4991       0.7010       1.1678,     422       4.1654       2.0619       7.1754       0.4278       1.8976,     422       3.8333       2.0072       4.6555       0.3955       1.1755,     422       3.1435       3.2076       4.5537       0.5553       1.8791,     422       4.3491       2.8542       3.4869       0.6167       1.0894,     422       4.6674       2.5569       7.3852       0.9874       1.6863
     423       2.6009       2.2484       6.7372       0.3845       1.9202,     423       3.0044       1.9344       7.6192       0.3154       1.4314,     423       6.1173       1.7390       6.4082       0.6287       1.9318,     423       3.7948       2.3305       4.4293       0.4319       1.4188,     423       2.3258       2.7616       6.1812       0.4486       1.5691,     423       3.0680       2.7472       7.4963       0.5254       1.9925,     423       3.6119       2.5631       4.8354       0.8979       1.5267,     423       3.6006       3.0461       5.5193       0.4090       1.1754,     423       4.8442       2.7348       4.5740       0.8365       0.9891,     423       4.0593       2.6866       6.8560       0.6376       1.6397
     424       3.8437       2.1298       7.1397       0.6775       1.3310,     424       4.2516       1.9936       7.3615       0.4894       1.0626,     424       7.1494       2.3067       7.1132       0.3147       1.8203,     424       2.5418       2.5507       4.7128       0.3625       1.4557,     424       2.6235       2.1621       6.8172       0.4206       1.8057,     424       2.9685       2.1710       7.1586       0.3749       1.4699,     424       2.8780       2.6139       4.5827       0.7644       2.5192,     424       2.2163       2.8641       4.4008       0.7584       1.1212,     424       3.5068       2.2105       3.8698       0.4858       1.4118,     424       3.5339       3.3816       7.1126       0.3301       1.6992
     425       3.1429       2.1710       6.7581       0.4704       1.5485,     425       4.2892       1.9426       8.1724       0.6197       1.4038,     425       7.7473       2.3811       7.6878       0.7806       1.8268,     425       1.6364       2.6467       4.9021       0.5697       2.0077,     425       2.5201       2.0218       6.6390       0.7798       1.6199,     425       2.0339       2.0898       6.3058       0.6957       1.3144,     425       2.5891       2.7918       4.8213       0.5163       0.9831,     425       3.3533       2.9383       5.5572       0.6427       1.2721,     425       3.8423       2.5352       3.9054       0.5420       1.7132,     425       4.6642       2.3291       6.7639       0.7342       2.0053
     426       2.4360       1.7335       6.8000       0.6380       1.3791,     426       3.8206       2.1673       7.4833       0.4233       1.3880,     426       5.0320       2.8015       7.6799       0.6234       1.2642,     426       1.9149       2.5457       4.2346       0.5338       1.8525,     426       3.4665       1.8224       6.9987       0.6285       1.3769,     426       3.5190       2.4286       6.9703       0.5281       1.6561,     426       2.3840       2.4413       5.7232       1.2581       2.4835,     426       3.0120       2.8097       4.8205       0.7641       1.6422,     426       2.8351       2.9961       3.4696       0.4756       2.0423,     426       5.1687       2.9542       6.2578       0.6496       1.4696
     427       3.0205       1.8700       7.1565       0.9143       1.2553,     427       3.7476       1.9800       7.5005       0.3539       1.8710,     427       4.0397       2.4950       7.8757       1.0209       1.2754,     427       2.8264       2.4379       5.0242       0.4494       1.6227,     427       2.6272       2.0371       6.4676       0.4274       1.2869,     427       3.3265       2.2274       6.7401       0.8038       1.8084,     427       4.8589       2.3786       4.3700       0.5628       1.3609,     427       2.2029       2.8897       4.1030       0.4993       1.4298,     427       2.9489       2.8239       3.1968       0.4930       2.0218,     427       6.8715       3.1332       7.4735       1.1278       1.0740
     428       2.7259       2.3373       6.4515       0.4826       1.3349,     428       2.9475       2.0370       7.2183       0.5198       1.5783,     428       4.1370       2.1015       7.6782       0.4999       1.5399,     428       2.0822       2.0110       4.0661       0.3538       1.9907,     428       2.8423       2.5396       6.6760       0.3403       1.4526,     428       4.1232       2.2683       6.9564       0.3634       1.8692,     428       5.3844       2.3645       4.8199       0.8639       2.6212,     428       3.1483       2.8091       4.7785       0.3312       1.5173,     428       2.3568       2.9635       3.6251       0.6370       2.1111,     428       5.6490       3.0230       7.2382       0.5152       1.6278
     429       2.6927       2.2125       6.4840       0.5134       1.9240,     429       4.9793       2.1661       7.6340       0.9657       1.3534,     429       4.3380       2.0887       7.9811       0.7186       1.5536,     429       3.3628       2.1655       4.8071       0.5804       1.3703,     429       3.0547       1.8493       6.9844       0.9730       1.7734,     429       3.5975       2.1416       6.6806       0.5816       1.8075,     429       3.6600       2.3899       3.1449       0.4947       1.7363,     429       2.8706       2.6799       4.8378       0.3760       1.2892,     429       2.8848       2.4524       3.6843       0.8641       1.4706,     429       4.2580       2.7918       7.0555       0.8441       1.4579
     430       3.5013       1.9560       7.2195       0.7409       1.0605,     430       4.2068       1.9918       6.8978       0.4981       1.5519,     430       3.7909       2.1266       8.0374       0.5309       1.4265,     430       2.2961       2.1225       4.8890       0.6551       1.8189,     430       3.5143       1.9003       6.8955       0.7011       1.5965,     430       2.2249       2.5463       6.8490       0.5309       2.5854,     430       4.5993       2.6542       4.5953       0.5167       1.2808,     430       3.7161       3.1351       5.3657       0.3945       1.5030,     430       2.5159       3.1061       4.2922       0.4961       1.9874,     430       3.4604       2.5024       7.5324       0.8529       1.6711
     431       4.0601       2.1499       7.4455       0.6735       1.7395,     431       3.5599       2.4877       6.4557       0.2937       1.5060,     431       3.7371       1.6540       7.0930       0.5846       1.9259,     431       2.4893       2.1785       5.1269       0.4486       1.3067,     431       3.7114       1.7055       7.5491       0.7053       0.9604,     431       2.8534       2.8595       7.0639       0.7937       2.1123,     431       4.8826       2.7121       4.3140       0.7158       2.0731,     431       3.8166       3.0427       5.1776       0.5170       1.5833,     431       5.0712       3.0757       3.9381       0.8441       1.7365,     431       3.6425       2.3370       7.6086       0.9413       1.2773
     432       3.3075       1.7779       7.3309       0.9258       1.0965,     432       3.4277       2.3762       5.7472       0.5827       2.0200,     432       4.5274       2.1826       8.6010       0.7947       1.7933,     432       2.4021       2.1661       4.5140       0.4920       1.8433,     432       2.7486       1.8285       7.1713       0.6060       1.5895,     432       2.8205       1.9800       6.5008       0.5123       1.7652,     432       3.7427       2.4290       4.6743       0.5405       1.9370,     432       4.3031       2.5751       4.7904       0.5620       1.2946,     432       4.2037       3.0018       4.2385       0.5958       1.5497,     432       5.2171       2.4004       8.2339       0.7834       1.2509
     433       3.5053       2.0505       7.4721       0.5681       1.2329,     433       4.2723       1.7254       5.7915       0.8533       1.9847,     433       5.8810       2.4359       8.0766       0.6063       1.5847,     433       3.1272       2.4046       4.8706       0.9140       1.9546,     433       3.3165       1.9081       7.6230       0.4950       1.2876,     433       2.8185       2.2505       6.4279       0.5610       1.8839,     433       3.3550       2.3597       4.6655       0.8915       2.3603,     433       2.3482       3.1421       4.3240       0.4552       1.5888,     433       3.6505       2.4124       4.8342       0.5453       1.6773,     433       4.8063       2.5069       7.5755       0.6768       1.3144
     434       3.9730       1.9058       7.4308       0.3544       1.4214,     434       2.8766       2.4906       6.0005       0.5560       1.7332,     434       4.3543       2.5502       8.1097       0.4527       1.3957,     434       3.9275       2.8736       4.3765       0.4859       1.2966,     434       3.8195       2.0559       7.1241       0.5706       1.6694,     434       3.2704       1.9296       7.4877       0.6564       1.5123,     434       3.8037       2.1250       4.3751       0.3841       1.6829,     434       2.1883       3.2491       4.8893       0.4279       2.0540,     434       3.0747       2.8372       4.6658       0.8090       1.6399,     434       2.8871       2.9528       7.9515       0.6399       1.8449
     435       3.5602       1.9391       7.4886       0.6472       1.6001,     435       2.9671       3.1325       6.2906       0.7854       1.9360,     435       4.2975       2.3866       8.6458       0.3144       1.3179,     435       2.4072       2.9615       3.9593       0.3171       1.7155,     435       4.0699       2.0844       6.9240       0.5698       1.3996,     435       4.2670       2.0685       7.5814       0.7701       1.8213,     435       4.2835       2.0747       5.2638       0.5526       1.3138,     435       2.4548       2.5903       5.0392       0.8380       1.4545,     435       3.0905       2.7473       4.4245       0.4447       1.1349,     435       3.6309       2.3217       7.9457       0.4760       1.0572
     436       4.4726       1.7635       7.5380       0.5926       1.6275,     436       2.4911       2.3875       6.4804       0.7717       1.7838,     436       2.7736       2.2238       7.9027       0.4435       1.7212,     436       3.1755       2.7329       4.1265       0.8223       2.3370,     436       4.4519       1.9627       6.3241       0.3861       1.5105,     436       2.9572       2.4894       5.5791       0.5071       1.5146,     436       2.6540       2.2203       4.9968       0.5813       1.6598,     436       2.5461       2.9626       4.7868       0.5359       1.3736,     436       2.9296       3.4889       4.1367       0.7683       1.5841,     436       2.8462       3.1430       7.1574       0.8640       1.3800
     437       2.5524       2.3062       6.4363       0.6244       1.4580,     437       2.9589       2.5438       6.3637       0.6216       1.1891,     437       4.0335       2.3429       8.1199       0.5516       1.5654,     437       2.9199       3.0623       4.5560       0.3971       1.5833,     437       4.3635       2.1413       6.5614       0.4719       1.6181,     437       3.4694       2.4377       7.3088       0.6093       1.8200,     437       3.3100       2.3286       4.7894       0.4658       2.0233,     437       2.2587       2.3040       4.4943       0.5643       1.3817,     437       2.3079       3.4338       4.4764       0.6004       2.1562,     437       3.3157       2.6855       7.2792       0.5977       2.2033
     438       2.6463       2.3673       6.7999       1.1064       1.7086,     438       2.9579       2.2774       5.4109       0.5107       1.7019,     438       4.1922       2.1922       8.1601       0.8661       1.4107,     438       3.7422       3.0063       4.3090       0.4299       1.6891,     438       3.9931       1.9287       6.7663       0.8300       1.3858,     438       4.1617       2.1902       7.6886       0.6326       1.4482,     438       4.1602       2.1492       5.0647       0.6714       2.0671,     438       2.3450       2.1036       4.9337       0.5229       1.2339,     438       2.9967       3.0759       4.5976       0.5923       1.5040,     438       3.5803       3.2758       7.1919       0.7746       2.1297
     439       3.4928       1.7767       6.7635       0.6978       1.6504,     439       3.3339       2.1658       5.5311       0.8498       2.0028,     439       3.3516       2.8811       7.5178       0.8947       1.0563,     439       2.9245       2.8336       4.6734       0.5021       1.7090,     439       3.3530       1.6312       6.7703       0.5563       1.8475,     439       3.8904       2.4206       6.8260       0.8516       1.8350,     439       5.8729       2.1586       5.7249       0.5502       1.3432,     439       2.6889       2.5303       4.9886       0.7403       1.8513,     439       2.3059       2.6668       5.1475       0.5634       1.5988,     439       4.9338       2.6969       7.5715       0.3502       1.2710
     440       4.4025       1.7761       7.1049       0.6641       1.5792,     440       3.0210       2.6289       5.7646       0.3506       2.1577,     440       3.9906       1.8634       8.3017       0.7622       1.1365,     440       2.5935       2.3471       5.2708       0.5076       1.1196,     440       3.8941       2.6878       7.0795       0.6739       1.3228,     440       4.2010       2.1274       6.7309       0.8599       2.1352,     440       4.9627       2.4061       4.7712       0.6199       1.2921,     440       3.1241       2.2426       4.4860       0.5299       1.4823,     440       2.7590       2.9634       4.7377       0.3159       1.2409,     440       5.1713       2.8039       7.4225       0.4450       1.5603
     441       4.4430       1.7275       7.2740       0.4111       1.2479,     441       3.1891       2.1369       5.3806       0.7411       2.0520,     441       3.8031       2.4128       7.6738       0.7332       2.1730,     441       2.0608       2.5494       5.0375       0.4215       1.2666,     441       2.7899       2.1835       6.5701       0.5836       1.9611,     441       4.2160       2.1692       6.7495       0.9144       1.7002,     441       4.6251       2.5540       4.8100       0.1958       1.3269,     441       2.8970       2.2116       4.6697       0.6567       1.9963,     441       3.8954       2.7170       5.0451       0.5702       1.4607,     441       3.4930       2.8124       7.7432       0.6531       2.1464
