#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     425       4.2440       2.1638       4.3626       0.5720       3.3541,     425       2.6237       1.6027       2.3944       0.7836       1.5132,     425       2.2731       2.2818       2.8946       1.0019       1.4836,     425       4.4109       2.1981       2.2781       0.8811       1.3670,     425       4.5005       2.3479       4.6605       1.0722       3.0523,     425       4.9304       2.0079       3.7643       0.4948       2.7715,     425       7.6164       2.1877       5.8768       0.6083       2.0025,     425       6.7722       2.0026       3.7794       1.2679       1.8945,     425       9.2672       2.0091       5.3627       0.4711       1.4044,     425       2.4971       1.8660       4.7133       1.1173       4.0466
     426       3.9855       2.1808       4.5387       0.6466       3.3413,     426       2.3705       1.7617       2.3759       0.4540       0.9001,     426       1.8820       2.0707       2.9569       0.8379       1.1369,     426       3.7243       2.2396       2.3327       0.3651       0.6905,     426       4.6286       2.3535       4.1367       0.8887       2.5563,     426       7.4041       1.9733       4.7510       0.9625       2.0269,     426       7.9293       1.9502       4.3499       0.5818       2.3019,     426       5.7868       2.2651       3.5472       0.7011       1.2640,     426       8.0576       1.7576       4.4616       0.5388       1.6276,     426       3.1103       2.2637       3.7318       1.1667       3.4031
     427       3.6721       2.1054       3.5867       0.8395       3.1775,     427       2.8263       1.8510       2.3602       0.4902       0.8598,     427       2.5483       2.0237       3.4248       0.4074       0.9561,     427       4.9223       2.2286       2.7550       1.0089       0.9962,     427       5.6569       2.2838       5.0632       0.9254       2.2683,     427       5.1039       1.7956       4.0061       0.7614       1.5065,     427       8.7958       2.0957       5.6132       0.4577       1.9866,     427       7.1308       1.8858       2.6260       1.3316       2.2452,     427       9.6805       2.0013       4.0400       0.5413       0.9897,     427       3.2804       2.1700       4.3246       1.0028       3.8518
     428       4.0430       2.2187       4.2132       0.5858       2.9130,     428       2.6113       1.7179       2.3666       0.7678       1.2404,     428       2.3027       2.2014       2.8719       0.3255       0.7904,     428       4.1560       1.9868       1.7840       0.5683       1.3346,     428       4.9337       2.2925       4.4950       0.7756       2.9151,     428       4.2881       2.1507       4.7524       0.7054       2.2955,     428       7.5076       2.3175       4.8259       0.5734       2.4115,     428       8.4954       1.8686       4.1901       1.2616       2.3619,     428       7.7122       1.9492       3.5544       0.6399       1.8752,     428       3.2353       2.3850       3.9830       1.1795       3.2072
     429       3.9822       2.1291       4.6728       1.1397       3.7043,     429       2.5482       1.7136       2.7483       0.7301       2.0658,     429       2.7719       2.0101       2.8282       0.5805       0.9584,     429       4.7548       2.0023       2.9158       0.8183       0.9928,     429       3.7137       2.1593       4.5749       1.4250       3.1356,     429       4.0406       2.1369       3.8414       0.6960       2.8333,     429       6.4645       2.3399       3.9581       0.6090       1.5262,     429       7.0781       1.9540       2.8711       1.2729       2.0560,     429       8.6044       2.0101       4.8694       0.7867       2.5377,     429       4.6319       2.1766       4.8314       1.0048       3.6986
     430       3.2133       1.8785       3.9537       1.0654       2.8498,     430       2.8884       1.7841       2.3375       0.7235       1.4214,     430       2.0663       2.0123       2.4828       0.7068       0.8065,     430       4.2701       2.1262       2.2549       0.6271       1.6908,     430       4.9348       2.7937       5.2108       0.7419       2.8521,     430       4.4641       1.9361       4.1523       0.4781       2.4632,     430       5.2018       2.3297       4.8721       0.5753       1.9348,     430       5.9495       1.7587       2.5724       0.5561       0.8903,     430       8.4287       2.1799       4.8966       0.7728       3.1405,     430       2.9459       2.5790       3.1428       1.2987       2.9613
     431       4.3998       2.0768       4.5813       0.8770       2.7576,     431       4.0603       1.6543       2.5956       0.9308       1.4946,     431       2.3429       1.8034       1.8073       0.6577       1.2109,     431       3.6634       2.1039       2.3156       0.4708       0.6734,     431       5.1515       2.4901       5.1212       1.1140       3.2145,     431       5.8209       2.2241       5.7699       0.7309       2.6408,     431       5.9631       2.2044       5.0623       0.5069       1.6227,     431       6.3417       1.8071       2.9512       1.0008       2.1231,     431       6.9489       1.9638       4.4179       0.6441       2.2954,     431       3.6459       2.0335       3.9084       1.4317       3.1276
     432       4.2618       2.0435       3.7306       0.6329       2.8860,     432       2.4728       1.7960       3.2634       1.0975       2.0956,     432       3.3507       2.0192       3.0189       0.6127       0.8750,     432       3.2636       2.1594       2.5473       0.4783       1.3636,     432       4.6914       2.2595       4.8209       0.8312       3.1454,     432       4.6794       2.4890       4.6860       0.7771       2.1108,     432       6.0716       1.7858       4.3264       0.8093       1.9950,     432       6.3386       2.0151       3.2335       0.8679       2.2114,     432       7.7928       2.0928       4.2477       0.6386       2.8369,     432       3.4993       2.2753       3.7037       1.0870       2.9613
     433       2.8921       2.1556       4.2847       0.7223       3.1292,     433       2.0786       1.6090       2.1043       0.6529       2.0708,     433       2.4324       2.2217       2.2776       0.6442       0.8071,     433       3.3757       2.3289       2.2815       0.9064       1.7132,     433       4.5241       2.1505       4.3723       0.8288       2.6684,     433       4.7272       2.3865       5.2720       0.6590       0.9981,     433       6.0050       2.1076       4.7769       0.6552       2.6733,     433       7.4287       2.1967       3.1763       1.4548       3.0578,     433       8.4461       1.9020       4.1627       0.4416       1.6110,     433       4.1842       2.0948       4.7279       0.6624       3.1545
     434       3.7162       2.0138       4.4967       0.7649       2.7332,     434       2.7114       1.7843       3.0305       0.4750       0.8919,     434       3.2406       1.9699       3.4700       0.9936       1.5753,     434       3.5930       2.2903       2.6769       0.6306       1.9489,     434       3.6976       2.0219       3.9864       0.8682       2.9252,     434       4.1870       2.2576       4.6625       0.8858       2.4522,     434       7.0130       2.1323       4.9525       0.4860       2.3244,     434       6.9806       1.9782       3.4531       0.9672       2.0509,     434       8.0110       2.0790       4.8739       0.5772       2.3270,     434       4.4508       2.2429       4.2054       0.4876       2.9874
     435       3.2271       2.1826       3.6554       0.8653       3.1603,     435       3.2691       1.7825       2.7040       0.8115       1.9809,     435       3.0246       1.9032       2.8219       0.6252       1.0586,     435       4.9967       2.2017       3.3181       0.3944       2.9732,     435       4.0801       2.3033       4.9365       0.9456       3.5736,     435       4.6770       2.3913       4.1705       0.5729       2.2830,     435       8.3377       2.0987       5.7060       0.6171       2.3101,     435       8.2668       2.0015       3.7411       1.1092       2.3055,     435       7.3608       1.8656       5.2830       0.5811       2.6973,     435       3.8717       2.4228       3.9132       0.7700       3.0753
     436       3.8930       1.7795       3.9429       0.9828       2.6802,     436       2.7381       2.0527       2.9612       1.1141       2.8397,     436       4.4727       2.4931       3.1949       0.8985       2.0552,     436       3.9151       2.2862       3.0976       1.0576       2.0843,     436       3.3307       2.1602       4.3419       1.2316       3.0648,     436       4.2273       2.2366       4.3771       0.9666       2.3588,     436       5.8976       1.7739       4.2014       0.6787       2.6388,     436       7.0440       1.9418       3.5468       1.3112       2.0589,     436       5.3690       2.3184       5.0758       0.4607       2.8831,     436       4.4732       1.9662       3.5971       1.0923       2.9944
     437       3.6841       1.8296       4.2635       0.9103       3.0497,     437       2.6437       1.7769       2.6714       0.7197       2.5747,     437       3.9442       2.3055       3.6443       0.9789       1.5258,     437       4.7327       2.0582       2.5840       0.6937       1.1629,     437       4.3040       2.1396       5.5190       0.9720       3.0808,     437       4.2450       2.1475       4.5741       0.5385       1.8139,     437       6.4704       2.1149       4.8000       0.6992       2.3356,     437       5.8245       1.7836       3.2582       1.3960       2.2362,     437       7.1123       1.9882       3.9287       0.8531       2.2808,     437       2.9578       1.8790       3.1260       0.7477       2.6474
